CREATE;\\PRASRV01\QA\DynamicTables\Automated\XML\DT GS1 CFIA Test Data 2016 Triple Declaration.xml;CFIA Nutrition Facts Tables for Children 6 Months up to 1 Year 2016 (Prerelease);32.x Simplified Linear Format for Children 6 Months up to 1 Year
CREATE;\\PRASRV01\QA\DynamicTables\Automated\XML\DT GS1 CFIA Test Data 2016 Triple Declaration.xml;CFIA Nutrition Facts Tables for Children 6 Months up to 1 Year 2016 (Prerelease);31.x Linear Format for Children 6 Months up to 1 Year
CREATE;\\PRASRV01\QA\DynamicTables\Automated\XML\DT GS1 CFIA Test Data 2016 Triple Declaration.xml;CFIA Nutrition Facts Tables for Children 6 Months up to 1 Year 2016 (Prerelease);26.x Bilingual Simplified Horizontal Format for Children 6 Months up to 1 Year
CREATE;\\PRASRV01\QA\DynamicTables\Automated\XML\DT GS1 CFIA Test Data 2016 Triple Declaration.xml;CFIA Nutrition Facts Tables for Children 6 Months up to 1 Year 2016 (Prerelease);25.x Bilingual Simplified Standard Format for Children 6 Months up to 1 Year
CREATE;\\PRASRV01\QA\DynamicTables\Automated\XML\DT GS1 CFIA Test Data 2016 Triple Declaration.xml;CFIA Nutrition Facts Tables for Children 6 Months up to 1 Year 2016 (Prerelease);24.x Simplified Standard Format for Children 6 Months up to 1 Year
CREATE;\\PRASRV01\QA\DynamicTables\Automated\XML\DT GS1 CFIA Test Data 2016 Triple Declaration.xml;CFIA Nutrition Facts Tables for Children 6 Months up to 1 Year 2016 (Prerelease);23.x Bilingual Horizontal Format for Children 6 Months up to 1 Year
CREATE;\\PRASRV01\QA\DynamicTables\Automated\XML\DT GS1 CFIA Test Data 2016 Triple Declaration.xml;CFIA Nutrition Facts Tables for Children 6 Months up to 1 Year 2016 (Prerelease);22.x Bilingual Standard Format for Children 6 Months up to 1 Year
CREATE;\\PRASRV01\QA\DynamicTables\Automated\XML\DT GS1 CFIA Test Data 2016 Triple Declaration.xml;CFIA Nutrition Facts Tables for Children 6 Months up to 1 Year 2016 (Prerelease);21.x Narrow Standard Format for Children 6 Months up to 1 Year
CREATE;\\PRASRV01\QA\DynamicTables\Automated\XML\DT GS1 CFIA Test Data 2016 Triple Declaration.xml;CFIA Nutrition Facts Tables for Children 6 Months up to 1 Year 2016 (Prerelease);20.x Standard Format for Children 6 Months up to 1 Year
